SamplingEventIdentifier,RouteIdentifier,SiteCode,survey_year,survey_month,survey_day,latitude,UTMNorthing
MBOWLS-683-1,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-683-2,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-683-3,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-683-4,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-683-5,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-683-6,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-683-7,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-683-8,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-683-9,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-683-10,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-683-11,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-683-12,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-683-13,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-683-14,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-683-15,NA,63 P/12-2 Thompson South (MB124),1996,4,18,55.71357,NA
MBOWLS-685-1,NA,63 P/12-2 Thompson South (MB124); ,1996,5,10,55.71357,NA
MBOWLS-685-2,NA,63 P/12-2 Thompson South (MB124); ,1996,5,10,55.71357,NA
MBOWLS-685-3,NA,63 P/12-2 Thompson South (MB124); ,1996,5,10,55.71357,NA
MBOWLS-685-4,NA,63 P/12-2 Thompson South (MB124); ,1996,5,10,55.71357,NA
MBOWLS-685-5,NA,63 P/12-2 Thompson South (MB124); ,1996,5,10,55.71357,NA
MBOWLS-685-6,NA,63 P/12-2 Thompson South (MB124); ,1996,5,10,55.71357,NA
MBOWLS-685-7,NA,63 P/12-2 Thompson South (MB124); ,1996,5,10,55.71357,NA
MBOWLS-685-8,NA,63 P/12-2 Thompson South (MB124); ,1996,5,10,55.71357,NA
MBOWLS-685-9,NA,63 P/12-2 Thompson South (MB124); ,1996,5,10,55.71357,NA
MBOWLS-685-10,NA,63 P/12-2 Thompson South (MB124); ,1996,5,10,55.71357,NA
MBOWLS-685-11,NA,63 P/12-2 Thompson South (MB124); ,1996,5,10,55.71357,NA
MBOWLS-685-12,NA,63 P/12-2 Thompson South (MB124); ,1996,5,10,55.71357,NA
MBOWLS-685-13,NA,63 P/12-2 Thompson South (MB124); ,1996,5,10,55.71357,NA
MBOWLS-685-14,NA,63 P/12-2 Thompson South (MB124); ,1996,5,10,55.71357,NA
MBOWLS-686-1,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-2,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-3,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-4,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-5,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-5,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-6,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-7,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-8,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-9,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-10,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-11,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-12,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-13,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-14,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-15,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-686-16,NA,63 P/13-3 Thompson North PR391 ,1996,5,5,55.81208,NA
MBOWLS-689-1,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-2,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-3,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-4,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-5,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-6,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-7,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-8,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-9,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-10,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-11,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-12,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-13,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-14,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-15,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-16,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-17,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-18,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-19,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-20,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-21,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-22,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-23,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-24,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-25,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-26,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-27,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-28,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-29,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-30,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-31,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-31,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-32,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-32,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-33,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-689-34,NA,63P/13-1 Thompson North (MB336),1998,4,20,55.93983,NA
MBOWLS-690-1,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-2,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-3,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-4,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-5,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-6,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-7,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-8,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-9,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-10,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-11,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-12,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-13,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-14,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-15,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-16,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-17,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-18,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-19,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-19,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-20,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-21,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-22,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-23,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-24,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-25,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-26,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-27,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-28,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-29,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-30,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-31,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-32,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-33,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-690-34,NA,63P/13-1 Thompson North (MB336),1997,2,5,55.93983,NA
MBOWLS-691-1,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-2,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-3,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-4,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-5,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-6,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-7,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-8,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-9,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-10,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-11,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-12,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-13,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-14,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-15,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-16,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-17,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-18,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-19,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-20,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-21,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-22,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-23,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-24,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-25,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-26,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-27,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-28,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-29,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-30,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-31,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-691-32,NA,63P/13-1 Thompson North (MB336),1996,3,5,55.93983,NA
MBOWLS-692-1,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-1,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-2,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-3,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-4,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-5,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-6,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-7,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-8,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-9,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-10,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-11,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-12,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-13,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-14,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-15,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-16,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-17,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-18,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-19,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-20,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-21,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-22,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-23,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-24,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-692-25,NA,63P/13-1 Thompson North (MB336),1995,4,22,55.93983,NA
MBOWLS-693-1,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-2,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-3,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-4,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-5,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-6,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-7,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-8,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-9,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-10,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-11,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-12,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-13,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-14,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-15,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-16,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-17,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-18,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-19,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-20,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-21,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-22,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-23,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-24,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-25,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-26,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-27,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-693-28,NA,63P/13-1 Thompson North (MB336),1994,5,9,55.93983,NA
MBOWLS-695-1,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-2,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-3,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-4,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-5,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-6,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-7,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-8,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-9,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-10,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-11,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-12,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-13,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-14,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-15,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-16,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-17,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-18,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-19,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-20,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-21,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-22,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-23,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-24,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-25,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-26,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-27,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-28,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-29,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-30,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-31,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-32,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-695-33,NA,63P/13-2 Moak L. to Troy L. (MB337),1998,4,18,55.93973,NA
MBOWLS-696-1,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-2,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-3,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-4,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-5,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-6,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-7,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-8,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-9,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-10,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-11,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-12,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-13,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-14,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-15,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-16,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-17,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-18,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-19,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-20,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-21,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-22,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-23,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-24,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-25,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-26,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-27,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-28,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-29,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-30,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-31,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-32,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-696-33,NA,63P/13-2 Moak L. to Troy L. (MB337),1997,3,8,55.93973,NA
MBOWLS-697-1,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-2,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-3,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-4,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-5,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-5,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-6,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-7,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-8,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-9,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-10,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-11,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-12,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-13,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-14,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-15,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-16,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-17,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-18,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
MBOWLS-697-19,NA,63P/13-2 Moak L. to Troy L. (MB337),1996,5,3,55.93973,NA
