SamplingEventIdentifier,RouteIdentifier,SiteCode,survey_year,survey_month,survey_day,latitude,UTMNorthing
QCOWLS-8567-3,QC154,NA,2012,4,14,47.48864,5259718
QCOWLS-8567-4,QC154,NA,2012,4,14,47.47428,5258118
QCOWLS-8567-5,QC154,NA,2012,4,14,47.4613,5256661
QCOWLS-8567-6,QC154,NA,2012,4,14,47.45313,5255739
QCOWLS-8624-2,QC041,NA,2012,3,17,NA,NA
QCOWLS-8625-7,QC092,NA,2012,4,13,NA,NA
QCOWLS-10956-1,QC125,NA,2013,4,14,45.68408,5059677
QCOWLS-10956-2,QC125,NA,2013,4,14,45.67749,5058971
QCOWLS-10956-3,QC125,NA,2013,4,14,45.67623,5058865
QCOWLS-10956-4,QC125,NA,2013,4,14,45.66544,5057697
QCOWLS-10956-5,QC125,NA,2013,4,14,45.64147,5055058
QCOWLS-10956-6,QC125,NA,2013,4,14,45.61958,5052612
QCOWLS-10956-7,QC125,NA,2013,4,14,45.59539,5049913
QCOWLS-10956-8,QC125,NA,2013,4,14,45.58352,5048572
QCOWLS-10956-8,QC125,NA,2013,4,14,45.58352,5048572
QCOWLS-10956-9,QC125,NA,2013,4,14,45.57819,5047953
QCOWLS-10956-10,QC125,NA,2013,4,14,45.53899,5043583
QCOWLS-11086-1,QC162,NA,2013,4,22,45.74011,5066102
QCOWLS-11086-1,QC162,NA,2013,4,22,45.74011,5066102
QCOWLS-11086-2,QC162,NA,2013,4,22,45.73481,5065479
QCOWLS-11086-3,QC162,NA,2013,4,22,45.72783,5064675
QCOWLS-11086-4,QC162,NA,2013,4,22,45.70871,5062567
QCOWLS-11086-4,QC162,NA,2013,4,22,45.70871,5062567
QCOWLS-11086-5,QC162,NA,2013,4,22,45.71743,5063581
QCOWLS-11086-5,QC162,NA,2013,4,22,45.71743,5063581
QCOWLS-11086-6,QC162,NA,2013,4,22,45.69593,5061199
QCOWLS-11086-7,QC162,NA,2013,4,22,45.67422,5058737
QCOWLS-11086-7,QC162,NA,2013,4,22,45.67422,5058737
QCOWLS-11086-7,QC162,NA,2013,4,22,45.67422,5058737
QCOWLS-11086-8,QC162,NA,2013,4,22,45.67604,5058971
QCOWLS-11086-9,QC162,NA,2013,4,22,45.66096,5057310
QCOWLS-11200-1,QC013,NA,2013,4,9,45.19339,5007172
QCOWLS-11200-2,QC013,NA,2013,4,9,45.1848,5006282
QCOWLS-11200-3,QC013,NA,2013,4,9,45.20572,5008628
QCOWLS-11200-4,QC013,NA,2013,4,9,45.18758,5006696
QCOWLS-11200-5,QC013,NA,2013,4,9,45.18097,5006014
QCOWLS-11200-6,QC013,NA,2013,4,9,45.16999,5004864
QCOWLS-11200-7,QC013,NA,2013,4,9,45.14775,5002399
QCOWLS-11200-8,QC013,NA,2013,4,9,45.13235,5000666
QCOWLS-11200-9,QC013,NA,2013,4,9,45.12842,5000169
QCOWLS-11200-10,QC013,NA,2013,4,9,45.12717,4999987
QCOWLS-11205-1,QC013,NA,2013,4,30,45.19341,5007175
QCOWLS-11205-1,QC013,NA,2013,4,30,45.19341,5007175
QCOWLS-11205-1,QC013,NA,2013,4,30,45.19341,5007175
QCOWLS-11205-2,QC013,NA,2013,4,30,45.185,5006304
QCOWLS-11205-3,QC013,NA,2013,4,30,45.20605,5008666
QCOWLS-11205-4,QC013,NA,2013,4,30,45.18763,5006702
QCOWLS-11205-5,QC013,NA,2013,4,30,45.18102,5006020
QCOWLS-11205-6,QC013,NA,2013,4,30,45.16997,5004862
QCOWLS-11205-7,QC013,NA,2013,4,30,45.14803,5002430
QCOWLS-11205-7,QC013,NA,2013,4,30,45.14803,5002430
QCOWLS-11205-8,QC013,NA,2013,4,30,45.13233,5000663
QCOWLS-11205-9,QC013,NA,2013,4,30,45.12861,5000190
QCOWLS-11205-9,QC013,NA,2013,4,30,45.12861,5000190
QCOWLS-11205-10,QC013,NA,2013,4,30,45.12333,4999542
QCOWLS-11215-1,QC069,NA,2013,4,23,45.0575,4991914
QCOWLS-11215-2,QC069,NA,2013,4,23,45.07208,4993577
QCOWLS-11215-3,QC069,NA,2013,4,23,45.0735,4993745
QCOWLS-11215-4,QC069,NA,2013,4,23,45.07158,4993587
QCOWLS-11215-5,QC069,NA,2013,4,23,45.08558,4995128
QCOWLS-11215-6,QC069,NA,2013,4,23,45.09552,4996204
QCOWLS-11215-7,QC069,NA,2013,4,23,45.10035,4996692
QCOWLS-11215-8,QC069,NA,2013,4,23,45.10255,4996888
QCOWLS-11215-9,QC069,NA,2013,4,23,45.10402,4996998
QCOWLS-11215-10,QC069,NA,2013,4,23,45.0875,4995141
QCOWLS-11219-1,QC128,NA,2013,4,17,45.09008,4995821
QCOWLS-11219-2,QC128,NA,2013,4,17,45.06677,4993218
QCOWLS-11219-3,QC128,NA,2013,4,17,45.03144,4989263
QCOWLS-11219-4,QC128,NA,2013,4,17,45.05069,4991495
QCOWLS-11219-5,QC128,NA,2013,4,17,45.03225,4989527
QCOWLS-11219-6,QC128,NA,2013,4,17,45.01597,4987562
QCOWLS-11219-6,QC128,NA,2013,4,17,45.01597,4987562
QCOWLS-11219-7,QC128,NA,2013,4,17,45.01994,4987912
QCOWLS-11219-7,QC128,NA,2013,4,17,45.01994,4987912
QCOWLS-11219-8,QC128,NA,2013,4,17,45.0433,4990520
QCOWLS-11219-9,QC128,NA,2013,4,17,45.06714,4993195
QCOWLS-11219-10,QC128,NA,2013,4,17,45.08639,4995339
QCOWLS-11222-1,QC129,NA,2013,4,11,45.13572,5000448
QCOWLS-11222-2,QC129,NA,2013,4,11,45.15708,5002859
QCOWLS-11222-3,QC129,NA,2013,4,11,45.14833,5001927
QCOWLS-11222-3,QC129,NA,2013,4,11,45.14833,5001927
QCOWLS-11222-3,QC129,NA,2013,4,11,45.14833,5001927
QCOWLS-11222-4,QC129,NA,2013,4,11,45.1685,5004188
QCOWLS-11222-5,QC129,NA,2013,4,11,45.18708,5006281
QCOWLS-11222-6,QC129,NA,2013,4,11,45.19,5006677
QCOWLS-11222-7,QC129,NA,2013,4,11,45.18766,5006481
QCOWLS-11222-8,QC129,NA,2013,4,11,45.17066,5004657
QCOWLS-11222-9,QC129,NA,2013,4,11,45.16152,5003592
QCOWLS-11222-10,QC129,NA,2013,4,11,45.1613,5003464
QCOWLS-11222-11,QC129,NA,2013,4,11,45.13938,5001041
QCOWLS-11223-1,QC173,NA,2013,4,15,45.20021,5008180
QCOWLS-11223-2,QC173,NA,2013,4,15,45.17241,5004999
QCOWLS-11223-3,QC173,NA,2013,4,15,45.16008,5003703
QCOWLS-11223-4,QC173,NA,2013,4,15,45.14486,5001964
QCOWLS-11223-5,QC173,NA,2013,4,15,45.14691,5002137
QCOWLS-11223-6,QC173,NA,2013,4,15,45.15444,5002896
QCOWLS-11223-7,QC173,NA,2013,4,15,45.14056,5001308
QCOWLS-11223-8,QC173,NA,2013,4,15,45.11975,4998944
QCOWLS-11223-9,QC173,NA,2013,4,15,45.12778,4999759
QCOWLS-11223-10,QC173,NA,2013,4,15,45.14053,5001161
QCOWLS-11238-1,QC157,NA,2012,4,1,45.7125,5062494
QCOWLS-11238-2,QC157,NA,2012,4,1,45.69499,5060546
QCOWLS-11238-3,QC157,NA,2012,4,1,45.67667,5058502
QCOWLS-11238-4,QC157,NA,2012,4,1,45.6561,5056207
QCOWLS-11238-5,QC157,NA,2012,4,1,45.63833,5054250
QCOWLS-11238-6,QC157,NA,2012,4,1,45.6236,5052609
QCOWLS-11238-7,QC157,NA,2012,4,1,45.60916,5051002
QCOWLS-11238-8,QC157,NA,2012,4,1,45.60833,5050895
QCOWLS-11238-9,QC157,NA,2012,4,1,45.595,5049406
QCOWLS-11238-10,QC157,NA,2012,4,1,45.58277,5048033
QCOWLS-11245-2,QC112,NA,2012,3,14,NA,NA
QCOWLS-11245-3,QC112,NA,2012,3,14,NA,NA
QCOWLS-11245-5,QC112,NA,2012,3,14,NA,NA
QCOWLS-11257-5,QC097,NA,2013,3,29,NA,NA
QCOWLS-11263-7,QC170,NA,2013,4,22,NA,NA
QCOWLS-11270-1,QC130,NA,2013,4,27,46.73333,5179475
QCOWLS-11270-2,QC130,NA,2013,4,27,46.74999,5181281
QCOWLS-11270-3,QC130,NA,2013,4,27,46.75,5181190
QCOWLS-11270-4,QC130,NA,2013,4,27,46.76667,5182997
QCOWLS-11270-5,QC130,NA,2013,4,27,46.76667,5182908
QCOWLS-11270-6,QC130,NA,2013,4,27,46.76667,5182863
QCOWLS-11270-7,QC130,NA,2013,4,27,46.78332,5184670
QCOWLS-11270-8,QC130,NA,2013,4,27,46.80194,5186694
QCOWLS-11270-9,QC130,NA,2013,4,27,46.81667,5188287
QCOWLS-11270-10,QC130,NA,2013,4,27,46.83333,5190139
QCOWLS-11279-1,QC175,NA,2013,4,14,46.40175,5138719
QCOWLS-11279-2,QC175,NA,2013,4,14,46.41075,5139721
QCOWLS-11279-5,QC175,NA,2013,4,14,46.41994,5140764
QCOWLS-11279-6,QC175,NA,2013,4,14,46.41431,5140146
QCOWLS-11307-1,QC033,NA,2013,4,6,45.1046,4994880
QCOWLS-11307-2,QC033,NA,2013,4,6,45.90889,5084209
QCOWLS-11307-3,QC033,NA,2013,4,6,45.09638,4993918
QCOWLS-11307-4,QC033,NA,2013,4,6,45.08382,4992508
QCOWLS-11307-4,QC033,NA,2013,4,6,45.08382,4992508
QCOWLS-11307-4,QC033,NA,2013,4,6,45.08382,4992508
QCOWLS-11307-5,QC033,NA,2013,4,6,45.07446,4991441
QCOWLS-11307-6,QC033,NA,2013,4,6,45.06472,4990336
QCOWLS-11307-6,QC033,NA,2013,4,6,45.06472,4990336
QCOWLS-11307-7,QC033,NA,2013,4,6,45.04844,4988509
QCOWLS-11307-7,QC033,NA,2013,4,6,45.04844,4988509
QCOWLS-11307-8,QC033,NA,2013,4,6,45.04957,4988691
QCOWLS-11307-9,QC033,NA,2013,4,6,45.06357,4990263
QCOWLS-11307-10,QC033,NA,2013,4,6,45.07577,4991633
QCOWLS-11356-1,QC036,NA,2013,4,14,48.40969,5363883
QCOWLS-11356-2,QC036,NA,2013,4,14,48.39572,5362298
QCOWLS-11356-3,QC036,NA,2013,4,14,48.38438,5360999
QCOWLS-11356-4,QC036,NA,2013,4,14,48.37758,5360194
QCOWLS-11356-5,QC036,NA,2013,4,14,48.37078,5359394
QCOWLS-11356-6,QC036,NA,2013,4,14,48.35386,5357502
QCOWLS-11356-6,QC036,NA,2013,4,14,48.35386,5357502
QCOWLS-11356-7,QC036,NA,2013,4,14,48.34366,5356329
QCOWLS-11356-8,QC036,NA,2013,4,14,48.3402,5355899
QCOWLS-11356-9,QC036,NA,2013,4,14,48.35147,5357085
QCOWLS-11356-10,QC036,NA,2013,4,14,48.35408,5357319
QCOWLS-11359-9,QC146,NA,2013,4,28,NA,NA
QCOWLS-11363-1,QC081,NA,2013,4,21,49.20584,5450503
QCOWLS-11363-2,QC081,NA,2013,4,21,49.21274,5451256
QCOWLS-11363-3,QC081,NA,2013,4,21,49.2302,5453198
QCOWLS-11363-4,QC081,NA,2013,4,21,49.24517,5454865
QCOWLS-11363-5,QC081,NA,2013,4,21,49.26015,5456530
QCOWLS-11363-6,QC081,NA,2013,4,21,49.27756,5458465
QCOWLS-11363-7,QC081,NA,2013,4,21,49.28844,5459682
QCOWLS-11363-8,QC081,NA,2013,4,21,49.29109,5459988
QCOWLS-11363-9,QC081,NA,2013,4,21,49.31149,5462271
QCOWLS-11363-10,QC081,NA,2013,4,21,49.31673,5462861
QCOWLS-11376-1,QC022,NA,2013,4,6,47.26028,5234602
QCOWLS-11376-2,QC022,NA,2013,4,6,47.24083,5232490
QCOWLS-11376-3,QC022,NA,2013,4,6,47.22777,5231053
QCOWLS-11376-4,QC022,NA,2013,4,6,47.1981,5227762
QCOWLS-11376-5,QC022,NA,2013,4,6,47.1577,5223262
QCOWLS-11376-6,QC022,NA,2013,4,6,47.14305,5221654
QCOWLS-11376-7,QC022,NA,2013,4,6,47.12639,5219818
QCOWLS-11376-8,QC022,NA,2013,4,6,47.11055,5218077
QCOWLS-11376-9,QC022,NA,2013,4,6,47.10305,5217269
QCOWLS-11376-10,QC022,NA,2013,4,6,47.09,5215846
QCOWLS-11382-1,QC138,NA,2013,4,11,46.85438,5190308
QCOWLS-11382-2,QC138,NA,2013,4,11,46.83883,5188615
QCOWLS-11382-3,QC138,NA,2013,4,11,46.83049,5187723
QCOWLS-11382-4,QC138,NA,2013,4,11,46.81872,5186448
QCOWLS-11382-5,QC138,NA,2013,4,11,46.80942,5185443
QCOWLS-11382-6,QC138,NA,2013,4,11,46.79989,5184408
QCOWLS-11382-7,QC138,NA,2013,4,11,46.78274,5182482
QCOWLS-11382-7,QC138,NA,2013,4,11,46.78274,5182482
QCOWLS-11382-7,QC138,NA,2013,4,11,46.78274,5182482
QCOWLS-11382-8,QC138,NA,2013,4,11,46.76933,5181017
QCOWLS-11382-9,QC138,NA,2013,4,11,46.75733,5179716
QCOWLS-11382-10,QC138,NA,2013,4,11,46.74192,5178040
QCOWLS-11421-1,QC046,NA,2013,4,13,45.89833,5083234
QCOWLS-11421-2,QC046,NA,2013,4,13,45.9011,5083434
QCOWLS-11421-3,QC046,NA,2013,4,13,45.86583,5079569
QCOWLS-11421-4,QC046,NA,2013,4,13,45.93555,5087427
QCOWLS-11421-5,QC046,NA,2013,4,13,45.90499,5083901
QCOWLS-11421-6,QC046,NA,2013,4,13,45.80972,5073432
QCOWLS-11421-7,QC046,NA,2013,4,13,45.96666,5090739
QCOWLS-11421-8,QC046,NA,2013,4,13,46.04249,5099351
QCOWLS-11421-9,QC046,NA,2013,4,13,45.80944,5073490
QCOWLS-11421-10,QC046,NA,2013,4,13,45.97972,5092211
QCOWLS-11430-10,QC131,NA,2013,4,26,47.275,5236084
QCOWLS-11489-1,QC119,NA,2013,4,1,45.67361,5057826
QCOWLS-11489-2,QC119,NA,2013,4,1,45.65277,5055511
QCOWLS-11489-3,QC119,NA,2013,4,1,45.67472,5057941
QCOWLS-11489-4,QC119,NA,2013,4,1,45.68867,5059492
QCOWLS-11489-5,QC119,NA,2013,4,1,45.70805,5061649
QCOWLS-11489-6,QC119,NA,2013,4,1,45.71944,5062917
QCOWLS-11489-7,QC119,NA,2013,4,1,45.73638,5064801
QCOWLS-11489-8,QC119,NA,2013,4,1,45.71583,5062507
QCOWLS-11489-9,QC119,NA,2013,4,1,45.72027,5062994
QCOWLS-11489-10,QC119,NA,2013,4,1,45.66528,5056886
QCOWLS-11507-1,QC084,NA,2013,4,23,46.56389,5158521
QCOWLS-11507-2,QC084,NA,2013,4,23,46.54765,5156684
QCOWLS-11507-3,QC084,NA,2013,4,23,46.53278,5155003
QCOWLS-11507-4,QC084,NA,2013,4,23,46.51794,5153324
QCOWLS-11507-5,QC084,NA,2013,4,23,46.50092,5151399
QCOWLS-11507-6,QC084,NA,2013,4,23,46.47941,5148987
QCOWLS-11507-7,QC084,NA,2013,4,23,46.46532,5147391
QCOWLS-11507-7,QC084,NA,2013,4,23,46.46532,5147391
QCOWLS-11507-8,QC084,NA,2013,4,23,46.45182,5145861
QCOWLS-11507-9,QC084,NA,2013,4,23,46.43666,5144144
QCOWLS-11507-10,QC084,NA,2013,4,23,46.42583,5142918
QCOWLS-11551-1,QC127,NA,2013,4,21,45.67,5057478
QCOWLS-11551-2,QC127,NA,2013,4,21,45.69139,5059851
QCOWLS-11551-3,QC127,NA,2013,4,21,45.72,5063032
QCOWLS-11551-4,QC127,NA,2013,4,21,45.72611,5063722
QCOWLS-11551-5,QC127,NA,2013,4,21,45.75333,5066762
QCOWLS-11551-5,QC127,NA,2013,4,21,45.75333,5066762
QCOWLS-11551-6,QC127,NA,2013,4,21,45.71556,5062571
QCOWLS-11551-7,QC127,NA,2013,4,21,45.72028,5063112
QCOWLS-11551-8,QC127,NA,2013,4,21,45.70139,5061010
QCOWLS-11551-9,QC127,NA,2013,4,21,45.69361,5060132
QCOWLS-11551-10,QC127,NA,2013,4,21,45.70056,5060889
QCOWLS-11555-1,QC126,NA,2013,4,30,45.84,5076387
QCOWLS-11555-2,QC126,NA,2013,4,30,45.83583,5075911
QCOWLS-11555-3,QC126,NA,2013,4,30,45.79361,5071190
QCOWLS-11555-4,QC126,NA,2013,4,30,45.775,5069127
QCOWLS-11555-5,QC126,NA,2013,4,30,45.7525,5066623
QCOWLS-11555-6,QC126,NA,2013,4,30,45.73694,5064902
QCOWLS-11555-7,QC126,NA,2013,4,30,45.71777,5062772
QCOWLS-11555-7,QC126,NA,2013,4,30,45.71777,5062772
QCOWLS-11555-7,QC126,NA,2013,4,30,45.71777,5062772
QCOWLS-11555-8,QC126,NA,2013,4,30,45.71,5061907
QCOWLS-11555-9,QC126,NA,2013,4,30,45.6925,5059962
QCOWLS-11555-10,QC126,NA,2013,4,30,45.67306,5057803
QCOWLS-11555-10,QC126,NA,2013,4,30,45.67306,5057803
QCOWLS-11625-1,QC137,NA,2013,4,25,45.32037,5022310
QCOWLS-11625-1,QC137,NA,2013,4,25,45.32037,5022310
QCOWLS-11625-2,QC137,NA,2013,4,25,45.32285,5022659
QCOWLS-11625-3,QC137,NA,2013,4,25,45.33622,5024228
QCOWLS-11625-4,QC137,NA,2013,4,25,45.3578,5026706
QCOWLS-11625-5,QC137,NA,2013,4,25,45.36768,5027778
QCOWLS-11625-6,QC137,NA,2013,4,25,45.38567,5029714
QCOWLS-11625-7,QC137,NA,2013,4,25,45.39218,5030369
QCOWLS-11625-8,QC137,NA,2013,4,25,45.39212,5030296
QCOWLS-11625-9,QC137,NA,2013,4,25,45.40317,5031469
QCOWLS-11625-10,QC137,NA,2013,4,25,45.4029,5031367
QCOWLS-11627-1,QC074,NA,2013,4,15,46.86058,5189862
QCOWLS-11627-1,QC074,NA,2013,4,15,46.86058,5189862
QCOWLS-11627-2,QC074,NA,2013,4,15,46.83497,5187021
QCOWLS-11627-3,QC074,NA,2013,4,15,46.81467,5184753
QCOWLS-11627-4,QC074,NA,2013,4,15,46.80202,5183340
QCOWLS-11627-5,QC074,NA,2013,4,15,46.7856,5181512
QCOWLS-11627-6,QC074,NA,2013,4,15,46.7673,5179478
QCOWLS-11627-7,QC074,NA,2013,4,15,46.75447,5178044
QCOWLS-11627-8,QC074,NA,2013,4,15,46.73872,5176283
QCOWLS-11627-9,QC074,NA,2013,4,15,46.72322,5174557
QCOWLS-11627-10,QC074,NA,2013,4,15,46.72736,5175004
QCOWLS-11628-1,QC073,NA,2013,4,15,46.70627,5172574
QCOWLS-11628-2,QC073,NA,2013,4,15,46.70122,5172018
QCOWLS-11628-3,QC073,NA,2013,4,15,46.68556,5170281
QCOWLS-11628-4,QC073,NA,2013,4,15,46.67253,5168839
QCOWLS-11628-5,QC073,NA,2013,4,15,46.66041,5167497
QCOWLS-11628-6,QC073,NA,2013,4,15,46.64669,5165978
QCOWLS-11628-7,QC073,NA,2013,4,15,46.63958,5165194
QCOWLS-11628-8,QC073,NA,2013,4,15,46.65047,5166409
QCOWLS-11628-9,QC073,NA,2013,4,15,46.67555,5169199
QCOWLS-11628-10,QC073,NA,2013,4,15,46.69061,5170873
QCOWLS-11631-1,QC075,NA,2013,4,16,46.69377,5171157
QCOWLS-11631-2,QC075,NA,2013,4,16,46.70719,5172645
QCOWLS-11631-3,QC075,NA,2013,4,16,46.71986,5174050
QCOWLS-11631-4,QC075,NA,2013,4,16,46.73535,5175771
QCOWLS-11631-4,QC075,NA,2013,4,16,46.73535,5175771
QCOWLS-11631-4,QC075,NA,2013,4,16,46.73535,5175771
QCOWLS-11631-5,QC075,NA,2013,4,16,46.75071,5177477
QCOWLS-11631-6,QC075,NA,2013,4,16,46.77124,5179756
QCOWLS-11631-7,QC075,NA,2013,4,16,46.77294,5179942
QCOWLS-11631-8,QC075,NA,2013,4,16,46.75874,5178363
QCOWLS-11631-9,QC075,NA,2013,4,16,46.74456,5176787
QCOWLS-11631-10,QC075,NA,2013,4,16,46.7298,5175149
QCOWLS-11633-1,QC076,NA,2013,4,15,46.80627,5183681
QCOWLS-11633-2,QC076,NA,2013,4,15,46.7983,5182790
QCOWLS-11633-3,QC076,NA,2013,4,15,46.78991,5181851
QCOWLS-11633-4,QC076,NA,2013,4,15,46.80086,5183063
QCOWLS-11633-5,QC076,NA,2013,4,15,46.81586,5184726
QCOWLS-11633-6,QC076,NA,2013,4,15,46.82744,5186009
QCOWLS-11633-7,QC076,NA,2013,4,15,46.84411,5187860
QCOWLS-11633-8,QC076,NA,2013,4,15,46.86041,5189671
QCOWLS-11633-9,QC076,NA,2013,4,15,46.87597,5191398
QCOWLS-11633-10,QC076,NA,2013,4,15,46.89413,5193415
QCOWLS-11644-1,QC123,NA,2013,4,16,46.86961,5190769
QCOWLS-11644-2,QC123,NA,2013,4,16,46.86372,5190122
QCOWLS-11644-3,QC123,NA,2013,4,16,46.85063,5188675
QCOWLS-11644-4,QC123,NA,2013,4,16,46.83819,5187297
QCOWLS-11644-5,QC123,NA,2013,4,16,46.83086,5186493
QCOWLS-11644-6,QC123,NA,2013,4,16,46.82508,5185860
QCOWLS-11644-7,QC123,NA,2013,4,16,46.81141,5184334
QCOWLS-11644-7,QC123,NA,2013,4,16,46.81141,5184334
QCOWLS-11644-8,QC123,NA,2013,4,16,46.80199,5183279
QCOWLS-11644-9,QC123,NA,2013,4,16,46.79275,5182242
QCOWLS-11644-10,QC123,NA,2013,4,16,46.77808,5180610
QCOWLS-11645-1,QC122,NA,2013,4,16,46.7738,5180057
QCOWLS-11645-2,QC122,NA,2013,4,16,46.78899,5181742
QCOWLS-11645-3,QC122,NA,2013,4,16,46.8031,5183308
QCOWLS-11645-4,QC122,NA,2013,4,16,46.812,5184292
QCOWLS-11645-5,QC122,NA,2013,4,16,46.82735,5185995
QCOWLS-11645-6,QC122,NA,2013,4,16,46.84249,5187677
QCOWLS-11645-7,QC122,NA,2013,4,16,46.85713,5189302
QCOWLS-11645-8,QC122,NA,2013,4,16,46.87191,5190943
QCOWLS-11645-9,QC122,NA,2013,4,16,46.88488,5192382
QCOWLS-11645-10,QC122,NA,2013,4,16,46.90189,5194272
QCOWLS-12271-1,QC158,NA,2013,4,29,46.47039,5149634
QCOWLS-12271-2,QC158,NA,2013,4,29,46.50483,5153339
QCOWLS-12271-3,QC158,NA,2013,4,29,46.49988,5152745
QCOWLS-12271-4,QC158,NA,2013,4,29,46.51519,5154488
QCOWLS-12271-5,QC158,NA,2013,4,29,46.48188,5150877
QCOWLS-12271-6,QC158,NA,2013,4,29,46.45058,5147425
QCOWLS-12271-7,QC158,NA,2013,4,29,46.43853,5146048
QCOWLS-12271-8,QC158,NA,2013,4,29,46.4286,5144894
QCOWLS-12271-9,QC158,NA,2013,4,29,46.42018,5143826
QCOWLS-12271-10,QC158,NA,2013,4,29,46.4324,5145149
QCOWLS-12294-1,QC063,NA,2013,4,18,48.33728,5354110
QCOWLS-12294-2,QC063,NA,2013,4,18,48.35106,5355628
QCOWLS-12294-3,QC063,NA,2013,4,18,48.36705,5357389
QCOWLS-12294-4,QC063,NA,2013,4,18,48.3801,5358823
QCOWLS-12294-5,QC063,NA,2013,4,18,48.39421,5360378
QCOWLS-12294-6,QC063,NA,2013,4,18,48.40482,5361541
QCOWLS-12294-7,QC063,NA,2013,4,18,48.41756,5362943
QCOWLS-12294-8,QC063,NA,2013,4,18,48.43255,5364603
QCOWLS-12294-9,QC063,NA,2013,4,18,48.4186,5363026
QCOWLS-12294-10,QC063,NA,2013,4,18,48.4023,5361215
QCOWLS-12295-1,QC148,NA,2013,4,26,48.1623,5334476
QCOWLS-12295-2,QC148,NA,2013,4,26,48.12733,5330571
QCOWLS-12295-3,QC148,NA,2013,4,26,48.11005,5328639
QCOWLS-12295-4,QC148,NA,2013,4,26,48.09671,5327147
QCOWLS-12295-5,QC148,NA,2013,4,26,48.07669,5324909
QCOWLS-12295-6,QC148,NA,2013,4,26,48.07451,5324658
QCOWLS-12295-7,QC148,NA,2013,4,26,48.04974,5321898
QCOWLS-12295-8,QC148,NA,2013,4,26,48.032,5319921
QCOWLS-12295-9,QC148,NA,2013,4,26,47.86018,5318097
QCOWLS-12295-10,QC148,NA,2013,4,26,48.01948,5318513
QCOWLS-12296-1,QC092,NA,2013,4,22,49.43796,5476607
QCOWLS-12296-2,QC092,NA,2013,4,22,49.4201,5474621
QCOWLS-12296-3,QC092,NA,2013,4,22,49.40535,5472962
QCOWLS-12296-4,QC092,NA,2013,4,22,49.39383,5471654
QCOWLS-12296-5,QC092,NA,2013,4,22,49.38139,5470250
QCOWLS-12296-6,QC092,NA,2013,4,22,49.35725,5467553
QCOWLS-12296-7,QC092,NA,2013,4,22,49.34158,5465797
QCOWLS-12296-8,QC092,NA,2013,4,22,49.32446,5463886
QCOWLS-12296-9,QC092,NA,2013,4,22,49.30586,5461812
QCOWLS-12296-10,QC092,NA,2013,4,22,49.29011,5460054
QCOWLS-12443-1,QC095,NA,2013,4,26,NA,NA
QCOWLS-12443-2,QC095,NA,2013,4,26,NA,NA
QCOWLS-12443-3,QC095,NA,2013,4,26,NA,NA
QCOWLS-12443-4,QC095,NA,2013,4,26,NA,NA
QCOWLS-12443-5,QC095,NA,2013,4,26,NA,NA
QCOWLS-12443-6,QC095,NA,2013,4,26,NA,NA
QCOWLS-13835-1,QC197,NA,2014,4,20,45.24259,5013653
QCOWLS-13835-2,QC197,NA,2014,4,20,45.24258,5013585
QCOWLS-13835-3,QC197,NA,2014,4,20,45.24115,5013359
QCOWLS-13835-4,QC197,NA,2014,4,20,45.22221,5011232
QCOWLS-13835-5,QC197,NA,2014,4,20,45.20253,5009045
QCOWLS-13835-6,QC197,NA,2014,4,20,45.18873,5007461
QCOWLS-13835-7,QC197,NA,2014,4,20,45.16938,5005311
QCOWLS-13835-7,QC197,NA,2014,4,20,45.16938,5005311
QCOWLS-13835-8,QC197,NA,2014,4,20,45.15932,5004121
QCOWLS-13835-9,QC197,NA,2014,4,20,45.14053,5002063
QCOWLS-13835-10,QC197,NA,2014,4,20,45.13776,5001833
QCOWLS-13863-1,QC125,NA,2014,4,9,45.68408,5059676
QCOWLS-13863-2,QC125,NA,2014,4,9,45.67748,5058970
QCOWLS-13863-3,QC125,NA,2014,4,9,45.67623,5058865
QCOWLS-13863-3,QC125,NA,2014,4,9,45.67623,5058865
QCOWLS-13863-3,QC125,NA,2014,4,9,45.67623,5058865
QCOWLS-13863-4,QC125,NA,2014,4,9,45.66543,5057696
QCOWLS-13863-4,QC125,NA,2014,4,9,45.66543,5057696
QCOWLS-13863-4,QC125,NA,2014,4,9,45.66543,5057696
QCOWLS-13863-5,QC125,NA,2014,4,9,45.64147,5055058
QCOWLS-13863-6,QC125,NA,2014,4,9,45.61958,5052612
QCOWLS-13863-7,QC125,NA,2014,4,9,45.59539,5049913
QCOWLS-13863-8,QC125,NA,2014,4,9,45.58352,5048571
QCOWLS-13863-8,QC125,NA,2014,4,9,45.58352,5048571
QCOWLS-13863-9,QC125,NA,2014,4,9,45.57819,5047953
QCOWLS-13863-9,QC125,NA,2014,4,9,45.57819,5047953
QCOWLS-13863-10,QC125,NA,2014,4,9,45.53898,5043582
QCOWLS-13865-1,QC162,NA,2014,4,24,45.74011,5066102
QCOWLS-13865-1,QC162,NA,2014,4,24,45.74011,5066102
QCOWLS-13865-2,QC162,NA,2014,4,24,45.73481,5065479
QCOWLS-13865-3,QC162,NA,2014,4,24,45.72783,5064675
QCOWLS-13865-4,QC162,NA,2014,4,24,45.70871,5062567
QCOWLS-13865-5,QC162,NA,2014,4,24,45.71743,5063581
QCOWLS-13865-6,QC162,NA,2014,4,24,45.69593,5061199
QCOWLS-13865-6,QC162,NA,2014,4,24,45.69593,5061199
QCOWLS-13865-7,QC162,NA,2014,4,24,45.67422,5058737
